claim_id,wiki_md,line_no,column_name,n_enum_entries,claimed_pairs,current_desc,enum_block,target_dim,resolution_strategy,target_dim_md,validation_status,delusional_ids,mismatched_labels,missing_ids
knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_FinanceReportsBalancesNew.md::PlayerLevelID::L165,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_FinanceReportsBalancesNew.md,165,PlayerLevelID,5,1=Bronze; 2=Platinum; 3=Gold; 4=Internal; 5=Silver,"Club tier of the user at snapshot date. Sourced from DWH_dbo.Fact_SnapshotCustomer. FK to Dim_PlayerLevel (1=Bronze, 2=Platinum, 3=Gold, 4=Internal, 5=Silver). (Tier 2 — SP_EXW_FinanceReportsBalancesNew via Fact_SnapshotCustomer)","1=Bronze, 2=Platinum, 3=Gold, 4=Internal, 5=Silver",Dim_PlayerLevel,heuristic_<X>ID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerLevel.md,mismatched_labels,[],"[{""id"": 2, ""claimed"": ""Platinum"", ""canonical"": ""Silver""}, {""id"": 4, ""claimed"": ""Internal"", ""canonical"": ""Platinum""}, {""id"": 5, ""claimed"": ""Silver"", ""canonical"": ""Platinum Plus""}]","[0, 6, 7]"
knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_InternalWallet.md::InternalWalletTypeId::L147,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_InternalWallet.md,147,InternalWalletTypeId,7,5=Customer; 1=Redeem; 2=Conversion; 3=Funding; 4=Payment; 6=C2F; 7=StakingRefund,"Operational purpose of this internal wallet (maps to WalletDB.Wallet.Wallets.WalletTypeId). Values present in this table (Gcid ≤ 0, excluding type 5=Customer): 1=Redeem, 2=Conversion, 3=Funding, 4=Payment, 6=C2F, 7=StakingRefund. (Tier 2 — SP_EXW_InternalWallet; renamed from WalletTypeId)","5=Customer): 1=Redeem, 2=Conversion, 3=Funding, 4=Payment, 6=C2F, 7=StakingRefund",Dictionary.WalletType,irregular_map,,unverifiable,[],[],[]
knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_Inventory_Snapshot_History.md::BlockchainCryptoId::L143,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_Inventory_Snapshot_History.md,143,BlockchainCryptoId,12,1=BTC; 2=ETH; 4=XRP; 3=BCH; 6=LTC; 8=ETC; 18=ADA; 19=DOGE; 21=XLM; 23=EOS; 27=TRX; 64=SOL,"Wallet-system internal integer ID for the crypto asset. 12 distinct values: 1=BTC, 2=ETH, 4=XRP, 3=BCH, 6=LTC, 8=ETC, 18=ADA, 19=DOGE, 21=XLM, 23=EOS, 27=TRX, 64=SOL. HASH distribution key. Part of the grouping key. (Tier 2 — SP_EXW_Inventory_Snapshot_History via EXW_WalletInventory)","1=BTC, 2=ETH, 4=XRP, 3=BCH, 6=LTC, 8=ETC, 18=ADA, 19=DOGE, 21=XLM, 23=EOS, 27=TRX, 64=SOL",Dim_Currency,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Currency.md,delusional,"[3, 18, 19, 21, 23, 27, 64]","[{""id"": 1, ""claimed"": ""BTC"", ""canonical"": ""Forex (174""}, {""id"": 2, ""claimed"": ""ETH"", ""canonical"": ""Commodity (533""}, {""id"": 4, ""claimed"": ""XRP"", ""canonical"": ""Indices (203""}, {""id"": 6, ""claimed"": ""LTC"", ""canonical"": ""ETF (1""}, {""id"": 8, ""claimed"": ""ETC"", ""canonical"": ""major forex currencies""}]","[0, 5, 10]"
knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_PaymentReconciliation.md::FiatID::L140,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_PaymentReconciliation.md,140,FiatID,4,1=USD; 2=EUR; 3=GBP; 5=AUD,"The fiat currency used for payment: 1=USD, 2=EUR, 3=GBP, 5=AUD. FK to Wallet.FiatTypes.Id. (Tier 1 — Wallet.Payments)","1=USD, 2=EUR, 3=GBP, 5=AUD",Dim_Currency,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Currency.md,delusional,[3],"[{""id"": 1, ""claimed"": ""USD"", ""canonical"": ""Forex (174""}, {""id"": 2, ""claimed"": ""EUR"", ""canonical"": ""Commodity (533""}, {""id"": 5, ""claimed"": ""AUD"", ""canonical"": ""Stocks (13""}]","[0, 4, 6, 8, 10]"
knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_RedeemReconciliation.md::etoro - RedeemStatus::L118,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_RedeemReconciliation.md,118,etoro - RedeemStatus,12,1=PositionPending; 2=Rejected; 3=Approved; 4=ReadyToRedeem; 5=PositionClosing; 6=PositionClosed; 7=TransactionInProcess; 8=TransactionDone; 20=Terminated; 21=FailedToCancel; 25=TransferNegativeBalance; 100=New,"Current state in the redemption state machine. FK to Dictionary.RedeemStatus. Transitions validated by Dictionary.RedeemStatusStateMachine in RedeemStatusUpdate. Values: 1=PositionPending, 2=Rejected, 3=Approved, 4=ReadyToRedeem, 5=PositionClosing, 6=PositionClosed, 7=TransactionInProcess, 8=TransactionDone, 20=Terminated, 21=FailedToCancel, 25=TransferNegativeBalance, 100=New. DWH note: stores the status name from Dictionary.RedeemStatus, not the ID. (Tier 1 — Billing.Redeem)","1=PositionPending, 2=Rejected, 3=Approved, 4=ReadyToRedeem, 5=PositionClosing, 6=PositionClosed, 7=TransactionInProcess, 8=TransactionDone, 20=Terminated, 21=FailedToCancel, 25=TransferNegativeBalance, 100=New",Dim_RedeemStatus,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_RedeemStatus.md,unverifiable,[],[],[]
knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_RedeemReconciliation.md::etoro - RedeemReason::L119,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_RedeemReconciliation.md,119,etoro - RedeemReason,8,1=RreTradeBlocked; 2=RreFundingBlocked; 7=RejectedByOps; 8=FailedByTrading; 9=FailedByWallet; 10=CanceledByOps; 14=ServerErrors; 15=CanceledByUser,"Reason code for non-success outcomes. FK to Dictionary.RedeemReason. Set by RedeemStatusUpdate when redemption fails or is cancelled. Values: 1=RreTradeBlocked, 2=RreFundingBlocked, 7=RejectedByOps, 8=FailedByTrading, 9=FailedByWallet, 10=CanceledByOps, 11-14=ServerErrors, 15=CanceledByUser, etc. NULL for successfully completed redemptions (status=8). DWH note: stores the reason name from Dictionary.RedeemReason, not the ID. (Tier 1 — Billing.Redeem)","1=RreTradeBlocked, 2=RreFundingBlocked, 7=RejectedByOps, 8=FailedByTrading, 9=FailedByWallet, 10=CanceledByOps, 11-14=ServerErrors, 15=CanceledByUser",Dim_RedeemReason,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_RedeemReason.md,delusional,[14],[],"[4, 5, 11, 12, 13, 19]"
knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_RedeemReconciliation.md::etoro - CashoutStatus::L140,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_RedeemReconciliation.md,140,etoro - CashoutStatus,5,1=Pending; 2=InProcess; 3=Processed; 4=Cancelled; 17=specialized states,"Current withdrawal status. FK to Dictionary.CashoutStatus. 10 distinct values: 1=Pending, 2=InProcess, 3=Processed, 4=Cancelled, 5/7/8/14/16/17=specialized states. DWH note: stores the status name from Dictionary.CashoutStatus, not the ID. NULL when no Billing.Withdraw record exists. (Tier 1 — Billing.Withdraw)","1=Pending, 2=InProcess, 3=Processed, 4=Cancelled, 5/7/8/14/16/17=specialized states",Dim_CashoutStatus,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CashoutStatus.md,delusional,[17],"[{""id"": 4, ""claimed"": ""Cancelled"", ""canonical"": ""Canceled""}]",[0]
knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_ReimbursementFollowUp.md::CurrentRegulationID::L177,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_ReimbursementFollowUp.md,177,CurrentRegulationID,14,1=CySEC; 2=FCA; 3=NFA; 4=ASIC; 5=BVI; 6=eToroUS; 7=FinCEN; 8=FinCEN+FINRA; 9=FSA Seychelles; 10=ASIC & GAML; 11=FSRA; 12=FINRAONLY; 13=MAS; 14=NYDFS+FINRA,"Regulatory entity governing this account. FK to Dictionary.Regulation. Values: 1=CySEC, 2=FCA, 3=NFA, 4=ASIC, 5=BVI, 6=eToroUS, 7=FinCEN, 8=FinCEN+FINRA, 9=FSA Seychelles, 10=ASIC & GAML, 11=FSRA, 12=FINRAONLY, 13=MAS, 14=NYDFS+FINRA. DWH note: sourced from EXW_DimUser.RegulationID at time of this SP run. (Tier 1 — BackOffice.Customer)","1=CySEC, 2=FCA, 3=NFA, 4=ASIC, 5=BVI, 6=eToroUS, 7=FinCEN, 8=FinCEN+FINRA, 9=FSA Seychelles, 10=ASIC & GAML, 11=FSRA, 12=FINRAONLY, 13=MAS, 14=NYDFS+FINRA",Dim_Regulation,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Regulation.md,partial,[],[],[0]
knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_ReimbursementFollowUp.md::VerificationLevelID::L189,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_ReimbursementFollowUp.md,189,VerificationLevelID,4,0=unverified; 1=partial; 2=intermediate; 3=fully verified,"KYC verification level. FK to Dictionary.VerificationLevel. Values: 0=unverified, 1=partial, 2=intermediate, 3=fully verified. Default=0. DWH note: sourced from DWH_dbo.Dim_Customer via #listdc join. (Tier 1 — BackOffice.Customer)","0=unverified, 1=partial, 2=intermediate, 3=fully verified",Dim_VerificationLevel,heuristic_<X>ID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_VerificationLevel.md,mismatched_labels,[],"[{""id"": 1, ""claimed"": ""partial"", ""canonical"": ""Basic (limited trading""}, {""id"": 3, ""claimed"": ""fully verified"", ""canonical"": ""Full KYC (all features unlocked""}]",[-1]
knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_UserSettingsWalletAllowance.md::SelectedValue::L159,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_UserSettingsWalletAllowance.md,159,SelectedValue,4,0=NotAllowed; 1=ReadOnly; 2=Allowed; 3=AllowedForExistingUsers,"Raw integer value from the winning EXW_Settings.SystemRestrictions rule. 0=NotAllowed, 1=ReadOnly, 2=Allowed, 3=AllowedForExistingUsers. Source of UserWalletAllowance before CASE mapping. (Tier 2 — SP_EXW_UserSettingsWalletAllowance)","0=NotAllowed, 1=ReadOnly, 2=Allowed, 3=AllowedForExistingUsers",,irregular_map,,no_target,[],[],[]
knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletClosedCountryProjects.md::RegulationID::L119,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletClosedCountryProjects.md,119,RegulationID,11,1=CySEC; 2=FCA; 3=NFA; 4=ASIC; 5=BVI; 6=eToroUS; 7=FinCEN; 8=FinCEN+FINRA; 9=FSA Seychelles; 10=ASIC & GAML; 11=FSRA,"FK to DWH_dbo.Dim_Regulation.ID. NULL = closure applies to all users in this country regardless of their regulatory entity. Non-NULL scopes the row to a specific regulation: 1=CySEC, 2=FCA, 3=NFA, 4=ASIC, 5=BVI, 6=eToroUS, 7=FinCEN, 8=FinCEN+FINRA, 9=FSA Seychelles, 10=ASIC & GAML, 11=FSRA. (Tier 4 — manually maintained)","1=CySEC, 2=FCA, 3=NFA, 4=ASIC, 5=BVI, 6=eToroUS, 7=FinCEN, 8=FinCEN+FINRA, 9=FSA Seychelles, 10=ASIC & GAML, 11=FSRA",Dim_Regulation,heuristic_<X>ID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Regulation.md,partial,[],[],"[0, 12, 13, 14]"
knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletElligibleCountries.md::SelectedValue::L140,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletElligibleCountries.md,140,SelectedValue,3,0=Closed; 2=Open; 3=OpenForExistingOnly,"Raw settings value from EXW_Settings.SystemRestrictions for the winning rule. Values: 0=Closed, 1=ReadOnly (defined but not currently in use), 2=Open, 3=OpenForExistingOnly. Same as CountryOpenforWallet as an integer string. (Tier 2 — SP_EXW_WalletElligibleCountries)","0=Closed, 1=ReadOnly (defined but not currently in use), 2=Open, 3=OpenForExistingOnly",,irregular_map,,no_target,[],[],[]
knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletElligibleCountries.md::CountryOpenforWallet::L143,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletElligibleCountries.md,143,CountryOpenforWallet,4,0=Closed; 1=ReadOnly; 2=Open; 3=OpenForExistingOnly,"Wallet accessibility decision for this country+regulation combination. 0=Closed, 1=ReadOnly, 2=Open, 3=OpenForExistingOnly. Integer passthrough of SelectedValue — always equals CAST(SelectedValue AS int). See CountryOpenforWalletDescription for the human-readable label. (Tier 2 — SP_EXW_WalletElligibleCountries)","0=Closed, 1=ReadOnly, 2=Open, 3=OpenForExistingOnly",,irregular_map,,no_target,[],[],[]
knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletEntity.md::RegulationID::L136,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletEntity.md,136,RegulationID,14,1=CySEC; 2=FCA; 3=NFA; 4=ASIC; 5=BVI; 6=eToroUS; 7=FinCEN; 8=FinCEN+FINRA; 9=FSA Seychelles; 10=ASIC & GAML; 11=FSRA; 12=FINRAONLY; 13=MAS; 14=NYDFS+FINRA,"Regulatory entity governing this account. FK to Dictionary.Regulation. Changes trigger RegulationChangeDate update. Values in EXW: 1=CySEC, 2=FCA, 3=NFA, 4=ASIC, 5=BVI, 6=eToroUS, 7=FinCEN, 8=FinCEN+FINRA, 9=FSA Seychelles, 10=ASIC & GAML, 11=FSRA, 12=FINRAONLY, 13=MAS, 14=NYDFS+FINRA. Passthrough from Fact_SnapshotCustomer. (Tier 1 — BackOffice.Customer)","1=CySEC, 2=FCA, 3=NFA, 4=ASIC, 5=BVI, 6=eToroUS, 7=FinCEN, 8=FinCEN+FINRA, 9=FSA Seychelles, 10=ASIC & GAML, 11=FSRA, 12=FINRAONLY, 13=MAS, 14=NYDFS+FINRA",Dim_Regulation,heuristic_<X>ID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Regulation.md,partial,[],[],[0]
knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletInventory.md::LastWalletPoolStatus::L145,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletInventory.md,145,LastWalletPoolStatus,9,1=Pending; 2=Verified; 3=Failed; 4=FundingInitiated; 5=FundingSent; 6=FundingVerified; 7=FundingFailed; 10=Timeout; 11=VerifiedForAssign,"The lifecycle status: 1=Pending, 2=Verified, 3=Failed, 4=FundingInitiated, 5=FundingSent, 6=FundingVerified, 7=FundingFailed, 10=Timeout, 11=VerifiedForAssign. FK to Dictionary.WalletPoolStatuses. DWH note: derived as the latest status event per wallet via ROW_NUMBER() OVER (PARTITION BY WalletPoolId ORDER BY Occurred DESC) in SP. (Tier 1 — WalletDB.Wallet.WalletPoolStatuses)","1=Pending, 2=Verified, 3=Failed, 4=FundingInitiated, 5=FundingSent, 6=FundingVerified, 7=FundingFailed, 10=Timeout, 11=VerifiedForAssign",Dictionary.WalletPoolStatus,irregular_map,,unverifiable,[],[],[]
knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletRegulation.md::TypeID::L127,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletRegulation.md,127,TypeID,5,1=eToroX; 2=US; 3=Germany; 4=eToro DA; 5=eToro SEY,"Regulatory T&C type identifier. Values: 1=eToroX, 2=US, 3=Germany, 4=eToro DA, 5=eToro SEY. Sourced from WalletDB_Wallet_TermsAndConditions.TypeId; SP filters to only these 5 regulatory types. (Tier 2 — SP_EXW_WalletRegulation)","1=eToroX, 2=US, 3=Germany, 4=eToro DA, 5=eToro SEY",,irregular_map,,no_target,[],[],[]
knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletRegulation.md::WalletRegulation::L128,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletRegulation.md,128,WalletRegulation,5,1=eToroX; 2=US; 3=Germany; 4=eToro DA; 5=eToro SEY,"Human-readable regulation entity name. SP-computed CASE WHEN from TypeID: 1=eToroX, 2=US, 3=Germany, 4=eToro DA, 5=eToro SEY. (Tier 2 — SP_EXW_WalletRegulation)","1=eToroX, 2=US, 3=Germany, 4=eToro DA, 5=eToro SEY",Dim_Regulation,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Regulation.md,mismatched_labels,[],"[{""id"": 1, ""claimed"": ""eToroX"", ""canonical"": ""CySEC""}, {""id"": 2, ""claimed"": ""US"", ""canonical"": ""FCA""}, {""id"": 3, ""claimed"": ""Germany"", ""canonical"": ""NFA""}, {""id"": 4, ""claimed"": ""eToro DA"", ""canonical"": ""ASIC""}, {""id"": 5, ""claimed"": ""eToro SEY"", ""canonical"": ""BVI""}]","[0, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletUsers_30_Days.md::VerificationLevelID::L111,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletUsers_30_Days.md,111,VerificationLevelID,4,0=unverified; 1=partial; 2=intermediate; 3=fully verified,"KYC verification level. FK to Dictionary.VerificationLevel. Values: 0=unverified, 1=partial, 2=intermediate, 3=fully verified. Default=0. Passthrough from EXW_DimUser. (Tier 1 — BackOffice.Customer)","0=unverified, 1=partial, 2=intermediate, 3=fully verified",Dim_VerificationLevel,heuristic_<X>ID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_VerificationLevel.md,mismatched_labels,[],"[{""id"": 1, ""claimed"": ""partial"", ""canonical"": ""Basic (limited trading""}, {""id"": 3, ""claimed"": ""fully verified"", ""canonical"": ""Full KYC (all features unlocked""}]",[-1]
knowledge/synapse/Wiki/EXW_dbo/Tables/Hourly_Transactions.md::TransactionTypeId::L123,knowledge/synapse/Wiki/EXW_dbo/Tables/Hourly_Transactions.md,123,TransactionTypeId,6,0=Redeem; 1=MoneyOut; 2=AmlBack; 4=Funding; 5=ConvFromCustomer; 6=ConvFromOmnibus,"Numeric transaction type code used to derive Activity. Values: 0=Redeem, 1=MoneyOut, 2=AmlBack, 4=Funding, 5=ConvFromCustomer, 6=ConvFromOmnibus; other IDs classified as 'Other'. (Tier 2 — SP_EXW_Hourly)","0=Redeem, 1=MoneyOut, 2=AmlBack, 4=Funding, 5=ConvFromCustomer, 6=ConvFromOmnibus",Dim_FundingType,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_FundingType.md,delusional,"[2, 4, 5, 6]","[{""id"": 0, ""claimed"": ""Redeem"", ""canonical"": ""can be saved""}, {""id"": 1, ""claimed"": ""MoneyOut"", ""canonical"": ""single-use""}]",[]
knowledge/synapse/Wiki/EXW_dbo/Tables/Hourly_WalletAllocations.md::WalletTypeId::L136,knowledge/synapse/Wiki/EXW_dbo/Tables/Hourly_WalletAllocations.md,136,WalletTypeId,6,1=Redeem; 2=Conversion; 3=Funding; 4=Payment; 6=C2F; 7=StakingRefund,"Operational purpose of the wallet: 1=Redeem, 2=Conversion, 3=Funding, 4=Payment, 5=Customer (99.99%), 6=C2F, 7=StakingRefund. FK to Dictionary.WalletTypes. DWH note: int in EXW DDL vs tinyint in WalletDB source. In practice always 5 (Customer) within the 7-day window. (Tier 1 — WalletDB.Wallet.CustomerWalletsView)","1=Redeem, 2=Conversion, 3=Funding, 4=Payment, 5=Customer (99.99%), 6=C2F, 7=StakingRefund",Dictionary.WalletType,irregular_map,,unverifiable,[],[],[]
knowledge/synapse/Wiki/EXW_dbo/Tables/Staking_BI_Version_ETH_Transactions.md::RevShare::L170,knowledge/synapse/Wiki/EXW_dbo/Tables/Staking_BI_Version_ETH_Transactions.md,170,RevShare,3,75=Internal; 85=Bronze/Silver/Gold/Platinum; 90=Platinum Plus,"Club-tier revenue share as decimal fraction. Values: 0.75=Internal, 0.85=Bronze/Silver/Gold/Platinum, 0.90=Platinum Plus. Derived by Club tier mapping. (Tier 2 — EXW_Staking ETL enrichment)","75=Internal, 0.85=Bronze/Silver/Gold/Platinum, 0.90=Platinum Plus",,irregular_map,,no_target,[],[],[]
knowledge/synapse/Wiki/EXW_dbo/Tables/Staking_BI_Version_ETH_Transactions.md::StatusID::L179,knowledge/synapse/Wiki/EXW_dbo/Tables/Staking_BI_Version_ETH_Transactions.md,179,StatusID,3,1=Pending; 2=Failed; 3=Completed,"Numeric lifecycle status of this staking operation. Values: 1=Pending, 2=Failed, 3=Completed. Source: WalletDB.Staking.StakingStatuses (latest status per staking Id). For ETH program records, expected Completed (3). (Tier 2 — WalletDB.Staking.StakingStatuses)","1=Pending, 2=Failed, 3=Completed",,irregular_map,,no_target,[],[],[]
knowledge/synapse/Wiki/EXW_dbo/Tables/Staking_BI_Version_WalletUserRewards.md::ClubRevShare::L130,knowledge/synapse/Wiki/EXW_dbo/Tables/Staking_BI_Version_WalletUserRewards.md,130,ClubRevShare,3,75=Internal; 85=Bronze/Silver/Gold/Platinum; 90=Platinum Plus,"Club-tier revenue share as decimal fraction (numeric, unlike varchar in base table). Values: 0.75=Internal, 0.85=Bronze/Silver/Gold/Platinum, 0.90=Platinum Plus. Same value as RevShare. (Tier 2 — EXW_Staking ETL enrichment)","75=Internal, 0.85=Bronze/Silver/Gold/Platinum, 0.90=Platinum Plus",,irregular_map,,no_target,[],[],[]
knowledge/synapse/Wiki/EXW_dbo/Tables/Staking_WalletUserRewards.md::ClubRevShare::L127,knowledge/synapse/Wiki/EXW_dbo/Tables/Staking_WalletUserRewards.md,127,ClubRevShare,3,75=Internal; 85=Bronze/Silver/Gold/Platinum; 90=Platinum Plus,"Club-tier revenue share percentage as a string (e.g., ""0.85"" for 85%). Matches RevShare in decimal form. Values observed: 0.75=Internal, 0.85=Bronze/Silver/Gold/Platinum, 0.90=Platinum Plus. (Tier 2 — EXW_Staking ETL enrichment)","75=Internal, 0.85=Bronze/Silver/Gold/Platinum, 0.90=Platinum Plus",,irregular_map,,no_target,[],[],[]
knowledge/synapse/Wiki/EXW_dbo/Views/V_EXW_C2F_E2E_4Export.md::TargetPlatformID::L85,knowledge/synapse/Wiki/EXW_dbo/Views/V_EXW_C2F_E2E_4Export.md,85,TargetPlatformID,3,1=IbanAccount; 2=EtoroPlatform; 3=EtoroPosition,"Fiat destination type. FK to Dictionary.FiatConversionTargets. Values: 1=IbanAccount, 2=EtoroPlatform, 3=EtoroPosition. Determines the downstream routing of fiat proceeds. (Tier 1 — C2F.Conversions)","1=IbanAccount, 2=EtoroPlatform, 3=EtoroPosition",Dim_Platform,irregular_map,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Platform.md,mismatched_labels,[],"[{""id"": 1, ""claimed"": ""IbanAccount"", ""canonical"": ""Web       (browser -- desktop""}, {""id"": 2, ""claimed"": ""EtoroPlatform"", ""canonical"": ""IOS""}, {""id"": 3, ""claimed"": ""EtoroPosition"", ""canonical"": ""Android   (Google native app""}]",[0]
knowledge/synapse/Wiki/EXW_dbo/Views/V_EXW_C2F_E2E_4Export.md::RequestLastStatusID::L96,knowledge/synapse/Wiki/EXW_dbo/Views/V_EXW_C2F_E2E_4Export.md,96,RequestLastStatusID,4,1=Done; 2=Error; 7=TransactionVerified; 31=ReadByConversionWorker,"Last-known status ID of the Wallet ConversionToFiat request. Values: 1=Done, 2=Error, 7=TransactionVerified, 31=ReadByConversionWorker. (Tier 2 — SP_EXW_C2F_E2E)","1=Done, 2=Error, 7=TransactionVerified, 31=ReadByConversionWorker",Dictionary.RequestStatus,irregular_map,,unverifiable,[],[],[]
knowledge/synapse/Wiki/EXW_dbo/Views/V_EXW_C2F_E2E_4Export.md::ConversionStatusID::L126,knowledge/synapse/Wiki/EXW_dbo/Views/V_EXW_C2F_E2E_4Export.md,126,ConversionStatusID,4,1=Pending; 2=Failed; 3=Completed; 4=Rejected,"FK to Dictionary.ConversionToFiatStatuses. Values: 1=Pending, 2=Failed, 3=Completed, 4=Rejected. (Tier 1 — C2F.ConversionStatuses)","1=Pending, 2=Failed, 3=Completed, 4=Rejected",Dictionary.ConversionStatus,irregular_map,,unverifiable,[],[],[]
knowledge/synapse/Wiki/EXW_Wallet/Tables/AmlProviderUsers.md::AmlProviderId::L99,knowledge/synapse/Wiki/EXW_Wallet/Tables/AmlProviderUsers.md,99,AmlProviderId,4,1=Chainalysis; 2=BlackList; 3=Unsupported; 4=ChainalysisCDN,"The AML screening provider this registration is for: 1=Chainalysis, 2=BlackList, 3=Unsupported, 4=ChainalysisCDN. FK to Dictionary.AmlProviders. (Tier 1 — Wallet.AmlProviderUsers)","1=Chainalysis, 2=BlackList, 3=Unsupported, 4=ChainalysisCDN",Dictionary.AmlProvider,irregular_map,,unverifiable,[],[],[]
knowledge/synapse/Wiki/EXW_Wallet/Tables/AmlValidations.md::AmlProviderId::L118,knowledge/synapse/Wiki/EXW_Wallet/Tables/AmlValidations.md,118,AmlProviderId,3,1=Chainalysis; 3=legacy provider; 4=additional provider,"Identifier of the AML screening provider that performed the validation. Observed values: 1=Chainalysis, 3=legacy provider, 4=additional provider. (Tier 3 — WalletDB.Wallet.AmlValidations, no upstream wiki located)","1=Chainalysis, 3=legacy provider, 4=additional provider",Dictionary.AmlProvider,irregular_map,,unverifiable,[],[],[]
