dwh_wiki,dwh_object,line_no,column_index,column_name,tier_claim_raw,current_desc,source_wiki,source_column,source_tier,source_desc,match_method,layer,verdict,severity,judge_reason,proposed_fix,notes
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,V_Fact_SnapshotEquity_ForDWHRep,48,13,BonusCredit,inherited from Fact_SnapshotEquity wiki,Bonus credit balance from History.ActiveCredit.BonusCredit. ISNULL to 0 in ETL,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,BonusCredit,2,"Bonus credit balance from History.ActiveCredit.BonusCredit. Confluence: ""History.Credit.CreditTypeID = 5, 7 → BackOffice.BonusType.BonusTypeID → History.Credit.BonusTypeID"". ISNULL to 0 in ETL",exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,"Bonus credit balance from History.ActiveCredit.BonusCredit. Confluence: ""History.Credit.CreditTypeID = 5, 7 → BackOffice.BonusType.BonusTypeID → History.Credit.BonusTypeID"". ISNULL to 0 in ETL (Tier 2 — via Fact_SnapshotEquity)",
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,V_Fact_SnapshotEquity_ForDWHRep,49,14,CreditID,inherited from Fact_SnapshotEquity wiki,Last CreditID for this CID on this date from History.ActiveCredit. Used for auditing which credit record drives the snapshot,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,CreditID,2,"Last CreditID for this CID on this date from History.ActiveCredit. Selected as the most recent credit event via ROW_NUMBER(PARTITION BY CID, DateID ORDER BY Occurred DESC, CreditID DESC). Used for auditing which credit record drives the snapshot",exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,"Last CreditID for this CID on this date from History.ActiveCredit. Selected as the most recent credit event via ROW_NUMBER(PARTITION BY CID, DateID ORDER BY Occurred DESC, CreditID DESC). Used for auditing which credit record drives the snapshot (Tier 2 — via Fact_SnapshotEquity)",
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,V_Fact_SnapshotEquity_ForDWHRep,50,15,UpdateDate,inherited from Fact_SnapshotEquity wiki,ETL load timestamp (GETDATE() at MERGE/INSERT time). Not the business event time,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,UpdateDate,2,ETL load timestamp (GETDATE() at MERGE/INSERT time). Used for detecting recent updates in the year-end carryover and IsSettled change handling,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,ETL load timestamp (GETDATE() at MERGE/INSERT time). Used for detecting recent updates in the year-end carryover and IsSettled change handling (Tier 2 — via Fact_SnapshotEquity),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,V_Fact_SnapshotEquity_ForDWHRep,51,16,TotalStockPositionAmount,inherited from Fact_SnapshotEquity wiki,"Sum of position amounts where InstrumentTypeID IN (5,6) AND instrument is NOT a future. CFD and real stock positions",knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,TotalStockPositionAmount,2,"Sum of position amounts where InstrumentTypeID IN (5,6) AND instrument is NOT a future. Represents CFD and real stock positions (excluding futures that also have InstrumentTypeID 5/6). Added with mutual exclusivity fix (Guy M, 2025-07-29)",exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,"Sum of position amounts where InstrumentTypeID IN (5,6) AND instrument is NOT a future. Represents CFD and real stock positions (excluding futures that also have InstrumentTypeID 5/6). Added with mutual exclusivity fix (Guy M, 2025-07-29) (Tier 2 — via Fact_SnapshotEquity)",
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,V_Fact_SnapshotEquity_ForDWHRep,52,17,TotalMirrorStockPositionAmount,inherited from Fact_SnapshotEquity wiki,Mirror (copy-trading) subset of TotalStockPositionAmount. MirrorID > 0 AND ParentPositionID != 0,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,TotalMirrorStockPositionAmount,2,Mirror (copy-trading) subset of TotalStockPositionAmount. Adds MirrorID > 0 AND ParentPositionID != 0. Same mutual exclusivity fix with futures,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Mirror (copy-trading) subset of TotalStockPositionAmount. Adds MirrorID > 0 AND ParentPositionID != 0. Same mutual exclusivity fix with futures (Tier 2 — via Fact_SnapshotEquity),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,V_Fact_SnapshotEquity_ForDWHRep,53,18,TotalCryptoPositionAmount,inherited from Fact_SnapshotEquity wiki,Sum of position amounts where InstrumentTypeID = 10 AND instrument is NOT a future. CFD and real crypto positions,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,TotalCryptoPositionAmount,2,"Sum of position amounts where InstrumentTypeID = 10 AND instrument is NOT a future. Represents CFD and real crypto positions. Confluence: ""TotalCryptoPositionAmount + TotalStockPositionAmount = TotalPositionsAmount"" (approximately, excluding other types)",exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,"Sum of position amounts where InstrumentTypeID = 10 AND instrument is NOT a future. Represents CFD and real crypto positions. Confluence: ""TotalCryptoPositionAmount + TotalStockPositionAmount = TotalPositionsAmount"" (approximately, excluding other types) (Tier 2 — via Fact_SnapshotEquity)",
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,V_Fact_SnapshotEquity_ForDWHRep,54,19,TotalMirrorCryptoPositionAmount,inherited from Fact_SnapshotEquity wiki,Mirror (copy-trading) subset of TotalCryptoPositionAmount. Same conditions plus MirrorID > 0 AND ParentPositionID != 0,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,TotalMirrorCryptoPositionAmount,2,Mirror (copy-trading) subset of TotalCryptoPositionAmount. Same conditions plus MirrorID > 0 AND ParentPositionID != 0,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Mirror (copy-trading) subset of TotalCryptoPositionAmount. Same conditions plus MirrorID > 0 AND ParentPositionID != 0 (Tier 2 — via Fact_SnapshotEquity),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,V_Fact_SnapshotEquity_ForDWHRep,55,20,TotalRealStocks,inherited from Fact_SnapshotEquity wiki,"Sum of position amounts where IsSettled = 1 AND InstrumentTypeID IN (5,6) AND instrument is NOT a future. ""Real"" = customer owns underlying asset",knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,TotalRealStocks,2,"Sum of position amounts where IsSettled = 1 AND InstrumentTypeID IN (5,6) AND instrument is NOT a future. ""Real"" means the customer owns the underlying asset (settled/delivered). Updated via IsSettled change tracking from History.PositionChangeLog",exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,"Sum of position amounts where IsSettled = 1 AND InstrumentTypeID IN (5,6) AND instrument is NOT a future. ""Real"" means the customer owns the underlying asset (settled/delivered). Updated via IsSettled change tracking from History.PositionChangeLog (Tier 2 — via Fact_SnapshotEquity)",
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,V_Fact_SnapshotEquity_ForDWHRep,56,21,TotalRealCrypto,inherited from Fact_SnapshotEquity wiki,Sum of position amounts where IsSettled = 1 AND InstrumentTypeID = 10 AND instrument is NOT a future. Real crypto ownership (settled positions),knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,TotalRealCrypto,2,Sum of position amounts where IsSettled = 1 AND InstrumentTypeID = 10 AND instrument is NOT a future. Real crypto ownership (settled positions). Updated via IsSettled change tracking,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Sum of position amounts where IsSettled = 1 AND InstrumentTypeID = 10 AND instrument is NOT a future. Real crypto ownership (settled positions). Updated via IsSettled change tracking (Tier 2 — via Fact_SnapshotEquity),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,V_Fact_SnapshotEquity_ForDWHRep,57,22,TotalRealCryptoLoan,inherited from Fact_SnapshotEquity wiki,Sum of InitialAmount where IsSettled = 1 AND InstrumentTypeID = 10 AND NOT future AND Leverage = 2. Leveraged real crypto loan portion,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,TotalRealCryptoLoan,2,Sum of InitialAmount where IsSettled = 1 AND InstrumentTypeID = 10 AND NOT future AND Leverage = 2. Represents the initial investment in leveraged real crypto positions (the loan portion). Changed from Amount to InitialAmount on 2020-03-25,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Sum of InitialAmount where IsSettled = 1 AND InstrumentTypeID = 10 AND NOT future AND Leverage = 2. Represents the initial investment in leveraged real crypto positions (the loan portion). Changed from Amount to InitialAmount on 2020-03-25 (Tier 2 — via Fact_SnapshotEquity),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,V_Fact_SnapshotEquity_ForDWHRep,58,23,TotalCashCalculation,inherited from Fact_SnapshotEquity wiki,Parallel computation of TotalCash for validation/audit (same formula). Cross-check column,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,TotalCashCalculation,2,Parallel computation of TotalCash (same formula: TotalCashPreviousDate + TotalCashChangeAll). Exists as a validation/audit column to cross-check TotalCash,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Parallel computation of TotalCash (same formula: TotalCashPreviousDate + TotalCashChangeAll). Exists as a validation/audit column to cross-check TotalCash (Tier 2 — via Fact_SnapshotEquity),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,V_Fact_SnapshotEquity_ForDWHRep,59,24,TotalCryptoPositionAmount_TRS,inherited from Fact_SnapshotEquity wiki,Sum of crypto position amounts where SettlementTypeID = 2 (TRS — Total Return Swap) AND instrument is NOT a future,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,TotalCryptoPositionAmount_TRS,2,Sum of crypto position amounts where SettlementTypeID = 2 (TRS — Total Return Swap) AND instrument is NOT a future. Added 2022-01-27 (Inbal BML). TRS positions have different regulatory treatment than settled positions,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Sum of crypto position amounts where SettlementTypeID = 2 (TRS — Total Return Swap) AND instrument is NOT a future. Added 2022-01-27 (Inbal BML). TRS positions have different regulatory treatment than settled positions (Tier 2 — via Fact_SnapshotEquity),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,V_Fact_SnapshotEquity_ForDWHRep,60,25,TotalMirrorCryptoPositionAmount_TRS,inherited from Fact_SnapshotEquity wiki,Mirror (copy-trading) subset of TotalCryptoPositionAmount_TRS. TRS crypto in copy relationships,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,TotalMirrorCryptoPositionAmount_TRS,2,Mirror (copy-trading) subset of TotalCryptoPositionAmount_TRS. TRS crypto positions in copy relationships. Added 2022-01-27,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Mirror (copy-trading) subset of TotalCryptoPositionAmount_TRS. TRS crypto positions in copy relationships. Added 2022-01-27 (Tier 2 — via Fact_SnapshotEquity),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,V_Fact_SnapshotEquity_ForDWHRep,61,26,Total_TRSCrypto,inherited from Fact_SnapshotEquity wiki,Sum of crypto position amounts where IsSettled = 0 AND InstrumentTypeID = 10 AND SettlementTypeID = 2. CFD-style crypto under TRS settlement,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,Total_TRSCrypto,2,Sum of crypto position amounts where IsSettled = 0 AND InstrumentTypeID = 10 AND SettlementTypeID = 2. CFD-style crypto positions under TRS settlement (not yet settled to real ownership). Added 2022-01-27,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Sum of crypto position amounts where IsSettled = 0 AND InstrumentTypeID = 10 AND SettlementTypeID = 2. CFD-style crypto positions under TRS settlement (not yet settled to real ownership). Added 2022-01-27 (Tier 2 — via Fact_SnapshotEquity),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,V_Fact_SnapshotEquity_FromDateID,37,1,FromDateID,inherited from Dim_Range wiki,Start date of the equity snapshot range (YYYYMMDD integer). First 8 digits of the encoded DateRangeID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Range.md,FromDateID,2,"Start date of the range in YYYYMMDD integer format. Derived from DateRangeID: LEFT(DateRangeID, 8). Range: 20070101 to 20260310",exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,"Start date of the range in YYYYMMDD integer format. Derived from DateRangeID: LEFT(DateRangeID, 8). Range: 20070101 to 20260310 (Tier 2 — via Dim_Range)",
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,V_Fact_SnapshotEquity_FromDateID,38,2,ToDateID,inherited from Dim_Range wiki,End date of the equity snapshot range (YYYYMMDD integer). Active rows have ToDateID = YYYY1231,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Range.md,ToDateID,2,End date of the range in YYYYMMDD integer format. Derived from DateRangeID: YYYY(From) + MMDD(last 4 chars of DateRangeID). The year of ToDate always equals the year of FromDate. Range: 20070826 to 20261231,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,End date of the range in YYYYMMDD integer format. Derived from DateRangeID: YYYY(From) + MMDD(last 4 chars of DateRangeID). The year of ToDate always equals the year of FromDate. Range: 20070826 to 20261231 (Tier 2 — via Dim_Range),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,V_Fact_SnapshotEquity_FromDateID,39,3,CID,inherited from Fact_SnapshotEquity wiki,Customer ID. Grouping key for all equity aggregations. FK to Dim_Customer (CID = RealCID). HASH distribution key and part of PK,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,CID,2,Customer ID. Grouping key for all equity aggregations. FK to Dim_Customer (CID = RealCID). HASH distribution key and part of PK,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Customer ID. Grouping key for all equity aggregations. FK to Dim_Customer (CID = RealCID). HASH distribution key and part of PK (Tier 2 — via Fact_SnapshotEquity),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,V_Fact_SnapshotEquity_FromDateID,40,4,DateRangeID,inherited from Fact_SnapshotEquity wiki,Encoded date range as 12-digit bigint (YYYYMMDDYYYY). Decoded via Dim_Range. Part of PK,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,DateRangeID,2,"Encoded date range as 12-digit bigint (YYYYMMDDYYYY). FromDate in first 8 digits, ToDate suffix in last 4 digits. New rows get @date+1231; updated rows get end-date set to @daybefore. Decoded via Dim_Range. Part of PK",exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,"Encoded date range as 12-digit bigint (YYYYMMDDYYYY). FromDate in first 8 digits, ToDate suffix in last 4 digits. New rows get @date+1231; updated rows get end-date set to @daybefore. Decoded via Dim_Range. Part of PK (Tier 2 — via Fact_SnapshotEquity)",
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,V_Fact_SnapshotEquity_FromDateID,41,5,TotalPositionsAmount,inherited from Fact_SnapshotEquity wiki,Sum of all open position amounts (NewAmount) for this CID on this date. Includes all asset classes,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,TotalPositionsAmount,2,"Sum of all open position amounts (NewAmount) for this CID on this date. Includes all asset classes: CFD, stocks, crypto, futures, margin. Source: open positions (Trade.OpenPositionEndOfDay) + same-day closed positions (History.ClosePositionEndOfDay) minus History.Credit CreditTypeID=13 adjustments",exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,"Sum of all open position amounts (NewAmount) for this CID on this date. Includes all asset classes: CFD, stocks, crypto, futures, margin. Source: open positions (Trade.OpenPositionEndOfDay) + same-day closed positions (History.ClosePositionEndOfDay) minus History.Credit CreditTypeID=13 adjustments (Tier 2 — via Fact_SnapshotEquity)",
